film_id,title,wikidata_uri,entity_text,entity_label,sentence,start_char,end_char
Q124850102,Aranmanai 4,http://www.wikidata.org/entity/Q124850102,Santhosh Prathap,ORG,"Partially reshot in Telugu as Baak, the film features an ensemble cast including Sundar, Tamannaah Bhatia, Raashii Khanna, Santhosh Prathap, Ramachandra Raju, Kovai Sarala, Yogi Babu, VTV Ganesh and Delhi Ganesh.",345,361
Q124850102,Aranmanai 4,http://www.wikidata.org/entity/Q124850102,Ramachandra Raju,ORG,"Partially reshot in Telugu as Baak, the film features an ensemble cast including Sundar, Tamannaah Bhatia, Raashii Khanna, Santhosh Prathap, Ramachandra Raju, Kovai Sarala, Yogi Babu, VTV Ganesh and Delhi Ganesh.",363,379
Q124850102,Aranmanai 4,http://www.wikidata.org/entity/Q124850102,Kovai Sarala,PERSON,"Partially reshot in Telugu as Baak, the film features an ensemble cast including Sundar, Tamannaah Bhatia, Raashii Khanna, Santhosh Prathap, Ramachandra Raju, Kovai Sarala, Yogi Babu, VTV Ganesh and Delhi Ganesh.",381,393
Q124850102,Aranmanai 4,http://www.wikidata.org/entity/Q124850102,Yogi Babu,PERSON,"Partially reshot in Telugu as Baak, the film features an ensemble cast including Sundar, Tamannaah Bhatia, Raashii Khanna, Santhosh Prathap, Ramachandra Raju, Kovai Sarala, Yogi Babu, VTV Ganesh and Delhi Ganesh.",395,404
Q124850102,Aranmanai 4,http://www.wikidata.org/entity/Q124850102,VTV Ganesh,ORG,"Partially reshot in Telugu as Baak, the film features an ensemble cast including Sundar, Tamannaah Bhatia, Raashii Khanna, Santhosh Prathap, Ramachandra Raju, Kovai Sarala, Yogi Babu, VTV Ganesh and Delhi Ganesh.",406,416
Q124850102,Aranmanai 4,http://www.wikidata.org/entity/Q124850102,Delhi Ganesh,PERSON,"Partially reshot in Telugu as Baak, the film features an ensemble cast including Sundar, Tamannaah Bhatia, Raashii Khanna, Santhosh Prathap, Ramachandra Raju, Kovai Sarala, Yogi Babu, VTV Ganesh and Delhi Ganesh.",421,433
Q124850102,Aranmanai 4,http://www.wikidata.org/entity/Q124850102,Vennela Kishore,PERSON,Vennela Kishore and Srinivasa Reddy replaces Yogi Babu and VTV Ganesh in the Telugu version.,435,450
Q124850102,Aranmanai 4,http://www.wikidata.org/entity/Q124850102,Srinivasa Reddy,ORG,Vennela Kishore and Srinivasa Reddy replaces Yogi Babu and VTV Ganesh in the Telugu version.,455,470
Q124850102,Aranmanai 4,http://www.wikidata.org/entity/Q124850102,Yogi Babu,PERSON,Vennela Kishore and Srinivasa Reddy replaces Yogi Babu and VTV Ganesh in the Telugu version.,480,489
Q124850102,Aranmanai 4,http://www.wikidata.org/entity/Q124850102,VTV Ganesh,ORG,Vennela Kishore and Srinivasa Reddy replaces Yogi Babu and VTV Ganesh in the Telugu version.,494,504
Q124850102,Aranmanai 4,http://www.wikidata.org/entity/Q124850102,Telugu,ORG,Vennela Kishore and Srinivasa Reddy replaces Yogi Babu and VTV Ganesh in the Telugu version.,512,518
Q124467040,Arcadia (2024 film),http://www.wikidata.org/entity/Q124467040,Arcadia,ORG,Arcadia is a 2024 fantasy drama film directed by Yorgos Zois.,0,7
Q124467040,Arcadia (2024 film),http://www.wikidata.org/entity/Q124467040,2024,DATE,Arcadia is a 2024 fantasy drama film directed by Yorgos Zois.,13,17
Q124467040,Arcadia (2024 film),http://www.wikidata.org/entity/Q124467040,Starring Angeliki Papoulia,ORG,"Starring Angeliki Papoulia and Vangelis Mourikis, it tells the story of neurologist Katerina and Yannis, a former doctor, as they head off to a deserted seaside resort.",62,88
Q124467040,Arcadia (2024 film),http://www.wikidata.org/entity/Q124467040,Vangelis Mourikis,PERSON,"Starring Angeliki Papoulia and Vangelis Mourikis, it tells the story of neurologist Katerina and Yannis, a former doctor, as they head off to a deserted seaside resort.",93,110
Q124467040,Arcadia (2024 film),http://www.wikidata.org/entity/Q124467040,Yannis,GPE,"Starring Angeliki Papoulia and Vangelis Mourikis, it tells the story of neurologist Katerina and Yannis, a former doctor, as they head off to a deserted seaside resort.",159,165
Q124467040,Arcadia (2024 film),http://www.wikidata.org/entity/Q124467040,Yannis,GPE,Yannis has been called to identify the victim of a tragic accident at the hospital of the small town.,231,237
Q118402587,Arcadian (film),http://www.wikidata.org/entity/Q118402587,2024,DATE,Arcadian is a 2024 post-apocalyptic action horror film directed by Benjamin Brewer from a screenplay by Michael Nilon.,14,18
Q118402587,Arcadian (film),http://www.wikidata.org/entity/Q118402587,Benjamin Brewer,PERSON,Arcadian is a 2024 post-apocalyptic action horror film directed by Benjamin Brewer from a screenplay by Michael Nilon.,67,82
Q118402587,Arcadian (film),http://www.wikidata.org/entity/Q118402587,Michael Nilon,PERSON,Arcadian is a 2024 post-apocalyptic action horror film directed by Benjamin Brewer from a screenplay by Michael Nilon.,104,117
Q118402587,Arcadian (film),http://www.wikidata.org/entity/Q118402587,Nicolas Cage,PERSON,"It stars Nicolas Cage as the father of two teenage boys, all trying to survive in a post-apocalyptic world.",128,140
Q118402587,Arcadian (film),http://www.wikidata.org/entity/Q118402587,the United States,GPE,"The film is an international co-production between the United States, Canada, and Ireland.",278,295
Q118402587,Arcadian (film),http://www.wikidata.org/entity/Q118402587,Canada,GPE,"The film is an international co-production between the United States, Canada, and Ireland.",297,303
Q118402587,Arcadian (film),http://www.wikidata.org/entity/Q118402587,Ireland,GPE,"The film is an international co-production between the United States, Canada, and Ireland.",309,316
Q124339152,Architecton,http://www.wikidata.org/entity/Q124339152,Architecton,ORG,Architecton is a 2024 documentary film written and directed by Viktor Kossakovsky about the ways that stone and concrete architecture express the values of societies.,0,11
Q124339152,Architecton,http://www.wikidata.org/entity/Q124339152,2024,DATE,Architecton is a 2024 documentary film written and directed by Viktor Kossakovsky about the ways that stone and concrete architecture express the values of societies.,17,21
Q124339152,Architecton,http://www.wikidata.org/entity/Q124339152,Viktor Kossakovsky,PERSON,Architecton is a 2024 documentary film written and directed by Viktor Kossakovsky about the ways that stone and concrete architecture express the values of societies.,63,81
Q130304201,Are You Scared to Be Yourself Because You Think That You Might Fail?,http://www.wikidata.org/entity/Q130304201,Bec Pecaut,PERSON,"is a 2024 Canadian short drama film, written and directed by Bec Pecaut.",130,140
Q134913378,Arena Wars (film),http://www.wikidata.org/entity/Q134913378,Arena Wars,PERSON,"Arena Wars is a 2024 independent science fiction comedy film, directed by Brandon Slagle, written by Sonny and Michael Mahal, and starring Michael Madsen, Robert LaSardo and Eric Roberts.",0,10
Q134913378,Arena Wars (film),http://www.wikidata.org/entity/Q134913378,2024,DATE,"Arena Wars is a 2024 independent science fiction comedy film, directed by Brandon Slagle, written by Sonny and Michael Mahal, and starring Michael Madsen, Robert LaSardo and Eric Roberts.",16,20
Q134913378,Arena Wars (film),http://www.wikidata.org/entity/Q134913378,Brandon Slagle,PERSON,"Arena Wars is a 2024 independent science fiction comedy film, directed by Brandon Slagle, written by Sonny and Michael Mahal, and starring Michael Madsen, Robert LaSardo and Eric Roberts.",74,88
Q134913378,Arena Wars (film),http://www.wikidata.org/entity/Q134913378,Sonny,PERSON,"Arena Wars is a 2024 independent science fiction comedy film, directed by Brandon Slagle, written by Sonny and Michael Mahal, and starring Michael Madsen, Robert LaSardo and Eric Roberts.",101,106
Q134913378,Arena Wars (film),http://www.wikidata.org/entity/Q134913378,Michael Mahal,PERSON,"Arena Wars is a 2024 independent science fiction comedy film, directed by Brandon Slagle, written by Sonny and Michael Mahal, and starring Michael Madsen, Robert LaSardo and Eric Roberts.",111,124
Q134913378,Arena Wars (film),http://www.wikidata.org/entity/Q134913378,Michael Madsen,PERSON,"Arena Wars is a 2024 independent science fiction comedy film, directed by Brandon Slagle, written by Sonny and Michael Mahal, and starring Michael Madsen, Robert LaSardo and Eric Roberts.",139,153
Q134913378,Arena Wars (film),http://www.wikidata.org/entity/Q134913378,Robert LaSardo,PERSON,"Arena Wars is a 2024 independent science fiction comedy film, directed by Brandon Slagle, written by Sonny and Michael Mahal, and starring Michael Madsen, Robert LaSardo and Eric Roberts.",155,169
Q134913378,Arena Wars (film),http://www.wikidata.org/entity/Q134913378,Eric Roberts,PERSON,"Arena Wars is a 2024 independent science fiction comedy film, directed by Brandon Slagle, written by Sonny and Michael Mahal, and starring Michael Madsen, Robert LaSardo and Eric Roberts.",174,186
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,Argylle,ORG,"Argylle is a 2024 spy action-comedy film directed by Matthew Vaughn, and written by Jason Fuchs.",0,7
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,2024,DATE,"Argylle is a 2024 spy action-comedy film directed by Matthew Vaughn, and written by Jason Fuchs.",13,17
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,Matthew Vaughn,PERSON,"Argylle is a 2024 spy action-comedy film directed by Matthew Vaughn, and written by Jason Fuchs.",53,67
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,Jason Fuchs,PERSON,"Argylle is a 2024 spy action-comedy film directed by Matthew Vaughn, and written by Jason Fuchs.",84,95
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,Henry Cavill,PERSON,"The film features an ensemble cast, including Henry Cavill, Bryce Dallas Howard, Sam Rockwell, Bryan Cranston, Catherine O'Hara, Dua Lipa, Ariana DeBose, John Cena, and Samuel L. Jackson.",143,155
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,Bryce Dallas Howard,PERSON,"The film features an ensemble cast, including Henry Cavill, Bryce Dallas Howard, Sam Rockwell, Bryan Cranston, Catherine O'Hara, Dua Lipa, Ariana DeBose, John Cena, and Samuel L. Jackson.",157,176
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,Sam Rockwell,PERSON,"The film features an ensemble cast, including Henry Cavill, Bryce Dallas Howard, Sam Rockwell, Bryan Cranston, Catherine O'Hara, Dua Lipa, Ariana DeBose, John Cena, and Samuel L. Jackson.",178,190
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,Bryan Cranston,PERSON,"The film features an ensemble cast, including Henry Cavill, Bryce Dallas Howard, Sam Rockwell, Bryan Cranston, Catherine O'Hara, Dua Lipa, Ariana DeBose, John Cena, and Samuel L. Jackson.",192,206
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,Catherine O'Hara,PERSON,"The film features an ensemble cast, including Henry Cavill, Bryce Dallas Howard, Sam Rockwell, Bryan Cranston, Catherine O'Hara, Dua Lipa, Ariana DeBose, John Cena, and Samuel L. Jackson.",208,224
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,Dua Lipa,PERSON,"The film features an ensemble cast, including Henry Cavill, Bryce Dallas Howard, Sam Rockwell, Bryan Cranston, Catherine O'Hara, Dua Lipa, Ariana DeBose, John Cena, and Samuel L. Jackson.",226,234
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,Ariana DeBose,PERSON,"The film features an ensemble cast, including Henry Cavill, Bryce Dallas Howard, Sam Rockwell, Bryan Cranston, Catherine O'Hara, Dua Lipa, Ariana DeBose, John Cena, and Samuel L. Jackson.",236,249
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,John Cena,PERSON,"The film features an ensemble cast, including Henry Cavill, Bryce Dallas Howard, Sam Rockwell, Bryan Cranston, Catherine O'Hara, Dua Lipa, Ariana DeBose, John Cena, and Samuel L. Jackson.",251,260
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,Samuel L. Jackson,PERSON,"The film features an ensemble cast, including Henry Cavill, Bryce Dallas Howard, Sam Rockwell, Bryan Cranston, Catherine O'Hara, Dua Lipa, Ariana DeBose, John Cena, and Samuel L. Jackson.",266,283
Q107460063,Argylle,http://www.wikidata.org/entity/Q107460063,August to December 2021,DATE,It was filmed in Europe from August to December 2021.,486,509
Q130053447,Ari's Theme,http://www.wikidata.org/entity/Q130053447,2024,DATE,"Ari's Theme is a 2024 Canadian documentary film, directed by Nathan Drillot and Jeff Lee Petry.",17,21
Q130053447,Ari's Theme,http://www.wikidata.org/entity/Q130053447,Nathan Drillot,PERSON,"Ari's Theme is a 2024 Canadian documentary film, directed by Nathan Drillot and Jeff Lee Petry.",61,75
Q130053447,Ari's Theme,http://www.wikidata.org/entity/Q130053447,Jeff Lee Petry,PERSON,"Ari's Theme is a 2024 Canadian documentary film, directed by Nathan Drillot and Jeff Lee Petry.",80,94
Q130053447,Ari's Theme,http://www.wikidata.org/entity/Q130053447,Ari Kinarthy,PERSON,"The film profiles Ari Kinarthy, a Canadian composer suffering from type-2 spinal muscular atrophy, as he endeavours to create an epic musical composition that will serve as his artistic legacy.",114,126
Q125157667,Arimapatti Sakthivel,http://www.wikidata.org/entity/Q125157667,Arimapatti Sakthivel,ORG,Arimapatti Sakthivel is a 2024 Tamil-language drama film directed by Ramesh Kandhasamy and written by Pavan K.,0,20
Q125157667,Arimapatti Sakthivel,http://www.wikidata.org/entity/Q125157667,2024,DATE,Arimapatti Sakthivel is a 2024 Tamil-language drama film directed by Ramesh Kandhasamy and written by Pavan K.,26,30
Q125157667,Arimapatti Sakthivel,http://www.wikidata.org/entity/Q125157667,Ramesh Kandhasamy,PERSON,Arimapatti Sakthivel is a 2024 Tamil-language drama film directed by Ramesh Kandhasamy and written by Pavan K.,69,86
Q125157667,Arimapatti Sakthivel,http://www.wikidata.org/entity/Q125157667,Pavan K.,PERSON,Arimapatti Sakthivel is a 2024 Tamil-language drama film directed by Ramesh Kandhasamy and written by Pavan K.,102,110
Q125157667,Arimapatti Sakthivel,http://www.wikidata.org/entity/Q125157667,Charle,PERSON,"The film stars himself, Charle, Meghnaa Ellan and Imman Annachi in the lead roles.",135,141
Q125157667,Arimapatti Sakthivel,http://www.wikidata.org/entity/Q125157667,Meghnaa Ellan,PERSON,"The film stars himself, Charle, Meghnaa Ellan and Imman Annachi in the lead roles.",143,156
Q125157667,Arimapatti Sakthivel,http://www.wikidata.org/entity/Q125157667,Imman Annachi,PERSON,"The film stars himself, Charle, Meghnaa Ellan and Imman Annachi in the lead roles.",161,174
Q125157667,Arimapatti Sakthivel,http://www.wikidata.org/entity/Q125157667,Pavan K,PERSON,"The film was produced by Pavan K and Ajish P, and the production is handled by Life Cycle Creations.",219,226
Q125157667,Arimapatti Sakthivel,http://www.wikidata.org/entity/Q125157667,8 March 2024,DATE,The film was released on 8 March 2024 to negative reviews from critics.,320,332
Q136368836,Arjun Chakravarthy,http://www.wikidata.org/entity/Q136368836,Arjun Chakravarthy: Journey,ORG,Arjun Chakravarthy: Journey of an Unsung Champion is a 2024 Indian Telugu-language biographical sports drama film written and directed by Vikrant Rudra.,0,27
Q136368836,Arjun Chakravarthy,http://www.wikidata.org/entity/Q136368836,Unsung Champion,ORG,Arjun Chakravarthy: Journey of an Unsung Champion is a 2024 Indian Telugu-language biographical sports drama film written and directed by Vikrant Rudra.,34,49
Q136368836,Arjun Chakravarthy,http://www.wikidata.org/entity/Q136368836,2024,DATE,Arjun Chakravarthy: Journey of an Unsung Champion is a 2024 Indian Telugu-language biographical sports drama film written and directed by Vikrant Rudra.,55,59
Q136368836,Arjun Chakravarthy,http://www.wikidata.org/entity/Q136368836,Vikrant Rudra,PERSON,Arjun Chakravarthy: Journey of an Unsung Champion is a 2024 Indian Telugu-language biographical sports drama film written and directed by Vikrant Rudra.,138,151
Q136368836,Arjun Chakravarthy,http://www.wikidata.org/entity/Q136368836,Vijaya Rama Raju,ORG,"It stars Vijaya Rama Raju in the titlular role alongside Sija Rose, Ajay and Ajay Ghosh.",162,178
Q136368836,Arjun Chakravarthy,http://www.wikidata.org/entity/Q136368836,Sija Rose,PERSON,"It stars Vijaya Rama Raju in the titlular role alongside Sija Rose, Ajay and Ajay Ghosh.",210,219
Q136368836,Arjun Chakravarthy,http://www.wikidata.org/entity/Q136368836,Ajay,ORG,"It stars Vijaya Rama Raju in the titlular role alongside Sija Rose, Ajay and Ajay Ghosh.",221,225
Q136368836,Arjun Chakravarthy,http://www.wikidata.org/entity/Q136368836,Ajay Ghosh,PERSON,"It stars Vijaya Rama Raju in the titlular role alongside Sija Rose, Ajay and Ajay Ghosh.",230,240
